rating,date,review
4.5,2024-09-20,"Suite tant attendue d'Avatar, on reprend les mêmes mais plusieurs années après les évènements du 1er film. Sully a fondé une famille et vit des jours paisibles sur Pandora. Un nouveau combat va devoir être mené loin de la forêt autour de l'eau avec un peuple na'vi différent face à l'espèce humaine. Effets spéciaux monstrueux c'est vrai. Mais que l'histoire est vu et archi vu, pauvre en nouveauté et même souvent dépassée. On ressort les yeux émerveillés mais l'esprit dans le doute. On pensait voir un chef d’œuvre et on en retient qu'il s'agit d'un très bon divertissement. Bref : la voie de l'attente !"
1.5,2023-01-04,sérieux mais c'est nul!! aucune histoire et pourtant je suis pas difficile et on s'en fou de la 3d ça n'apporte plus rien... c'est un mauvais remake du précédent avec les méchants américains qui détruisent la nature ... pas besoin d'aller au ciné pour voir ça
5.0,2022-12-15,"Franchement le rythme de l'histoire, la façon dont les scènes sont filmées et bourrées de détails absolument scotchants pour l'œil humain. Tout est calculé pour en avoir plein la vue !!! Je n'ai pu le voir pour l'instant seule qu'en 2D je vais aller le revoir en 3D ce WE avec mon chéri.. J'ai hâte  La 4DX pas possible pour moi car je suis enceinte. FRANCHEMENT C'EST UNE CLAQUE tant il y a de prouesses techniques au niveau du graphisme et de sa fluidité !  Il y a des choix scenaristiques où James aurait encore pu aller plus loin, mais il a fait l'essentiel et a été super généreux sur la qualité des scènes. J'ai adoré les clins d'œil de son film Titanic et les sons liés. . Franchement allez y les yeux fermés en  famille ! Les enfants peuvent le voir à partir de 10 - 12 ans sans problème. Avant il faudra fermer leur yeux pour certaines scènes de violence, je pense.. C'est très centré famille et protection des enfants qui n'en font qu'à leur tête. Parents, futurs parents ... allez y !!! ❤️❤️❤️ Autre film que j'attends avec impatience c'est Alita la suite ! Le premier était FOU ❤️ J'espère juste qu'il y aura beaucoup de recettes pour qu'il prenne le soin de prendre le temps de raconter la suite sur les 3 opus 爛.. avec toujours sur le même rythme voir même plus lent, car ça a enchaîné. Trop de nouveautés, pas le temps de s'en remettre 藍. Du coup on est sur le qui vive  tout le long... J'aurai aimé voir plus de scènes annexes avec les nouveaux personnages pour mieux s'y attacher... mieux les connaître aussi !!! 殺 3h ça passe tellement vite... ‍ En tout cas j'en ressors comme beaucoup avec des réponses à mes questions en suspens.. Beaucoup d'interrogations pour la suite !!! Mais encore faut-il savoir s'intéresser vraiment à tous les personnages dans leurs subtilités et le contexte dans lesquels ils sont arrivés...  Vous allez parler/débattre à la fin du film même avec votre voisin 藍. Ça a été le cas pour moi !"
1.5,2023-01-03,Scénario qui semble avoir été rédigé il y a 20-30 ans : tous les stéréotypes sexistes et patriarcaux réunis et assumés dans le scénario ! Dans le cliché du film américain sans subtilité ! C'est triste de mettre autant de moyens dans les images (couleurs et effets spéciaux au rdv) mais de bacler le scénario !
1.0,2022-12-29,"J'ai adoré le premier opus. Visuellement et finalement un peu aussi sur cette histoire impossible entre deux êtres, deux races, a priori incompatibles. C'est pas très recherché mais bon... La violence de l'envahisseur opposée à l'harmonie de l'autochtone avec la nature a su générer l'empathie nécessaire pour s'identifier à la souffrance des Naavi et accepter de soutenir la cause. Que dire de ce nouvel opus si ce n'est qu'il manque cruellement de mise en perspective, de profondeur. C'est l'histoire de Sully qui défend sa famille contre un méchant vilain juste pas crédible. Et puis c'est à peu près tout. C'est donc l'histoire de spoiler: la vengeance improbable d'un mort réincarné . Same players, shoot again ! Par ailleurs, des incohérences partout, tout le temps : Turuk Makto, le grand guerrier qui a vaincu les méchants envahisseurs dans le premier opus se comporte spoiler: comme une carpette chez le peuple de l'eau. Les méchants financent dorénavant tout spoiler: avec le jus de cerveau de baleines... Mais ne disposent d'aucune connaissance spoiler: sur les peuples aquatiques, n'ont pas de base maritime et ne pratiquent la chasse à la baleine que de manière 'artisanale'. Le peuple de l'eau n'en a rien à faire spoiler: des envahisseurs car c'est pas sa guerre. D'ailleurs on ne sait rien de ce qui se passe dans la forêt depuis que le grand guerrier a fui... A la fin, Sully affirme spoiler: être devenu un aquatique et qu'il ne fuira plus. Donc annonce d'un troisième opus (et j'ai horreur de ce genre de truc) mais surtout il ne veut plus spoiler: revenir dans son ancienne tribu qu'il a abandonnée alors même qu'il a changé d'espèce pour ce peuple ! A la fin, spoiler: lors du naufrage, pourquoi Kiri n'emmène pas plusieurs animaux qui permettent de respirer pour sauver sa mère et sa soeur ? Et plein d'autres encore... Film à tel point oubliable que dès les portes refermées il est difficile de se souvenir des noms des personnages qui pourtant ne sont pas nombreux ! Il est si difficile d'incarner l'un des protagonistes... Comment s'appellent les deux frères déjà ? Il reste que visuellement la 3D est très bien rendue. Mais les scènes demeurent trop chargées et manquent de la subtilité qui déclencherait l'adhésion et la contemplation d'un monde onirique auquel on voudrait croire. On dirait plutôt ici une attraction Disney plutôt qu'un film sur une nature à préserver. Les personnages Naavi sont de surcroît insuffisamment nuancés dans l'expression des émotions avec une palme pour spoiler: le méchant qui est limité ridicule tellement son visage est figé. . En fait c'est l'ensemble des relations qui sont très superficielles et qui dès lors limitent l'empathie. Enfin, le film verse trop dans le teen movie et les rapports (caricaturaux) entre adolescents qui examinent leurs différences et se rebellent contre les parents. Bref, à 8 euro une séance du matin dans un cinéma équipé ICE 3D ça le fait, bien que ce fut long, mais ça ne vaut pas plus."
2.5,2023-01-19,"Un bon film. Il a plein de qualités : L'animation (ce n'est pas qu'une qualité c'est carrément la grande force du film) La voix off des personnages ect... Mais il au aussi plusieurs défauts : Déjà même si ce n'est pas très objectif je n'ai pas aimé personnellement le film. Il y a aussi la durée du film qui est interminable (je regardais ma montre toutes les 5 minutes) Le scénario est un peu trop simplet... spoiler: MAIS SURTOUT : La fin ou Spider sauvé son père, ça n'a aucun sens, on ne sais même pas pourquoi il fait ça (Enfin si c'est pour qu'il y ait des suites Lol) Voilà ma critique"
0.5,2022-12-20,"13 ans pour pondre un scénar aussi débile, des dialogues aussi pauvres, ça mérite un parpaing de platine. Jc a dû bien s'éclater avec les effets spéciaux, enfin, j'espère pour lui, car pour le public l'ennui est au rdv. A conseiller, peut-être, aux personnes qui ont du sommeil en retard et veulent faire une bonne grosse sieste en 3D de 3h15."
5.0,2022-12-16,"Wow... Film que j'ai énormement attendu, et la qualité est au rendez vous. La 3D est magnifique et ne donne pas mal à la tête, les images sont bluffantes, les effets spéciaux touchent la perfection et les couleur s'accordent parfaitement entre elles. Les avatars semblent plus réels que jamais (on dirait presque du maquillage). Les scènes d'exposition sont merveilleuses, je pourrais passer des heures à les contempler tant c'est beau et détaillé. Avatar 2 s'impose comme le papa de la 3D et des effets spéciaux, faisant passer les Marvel pour des cartoons à coté de ce chef d'oeuvre. Au delà du visuel, les combats sont impressionants et épiques, les chorégraphies sont belles, et la HFR rend très bien au cinéma. Le petit bémol, c'est le scénario qui est en effet similaire au premier volet. Sinon, le développement des personnages est très interessant à suivre et le film est beaucoup plus dark qu'Avatar 1, ce qui le rend encore plus touchant. Ca fait plaisir d'enfin voir un film qui a pour but principal de produire de la qualité à la différence de certaines grosses sociétés de production qui s'attardent uniquement sur la quantité. Ce film est plaisant, nous fait vivre tellement d'émotions différentes,... BREF c'est un film complet où parents comme enfants se reconnaitront à travers les personnages. Je vous recommende vivement d'aller le voir au cinéma pour profiter un maximum de l'expérience visuelle, car ce genre de film, il y en a un tous les 10 ans. Hate de voir Avatar 3 !"
2.5,2022-12-20,"Avatar 2, là-bas, où tout va à vau-l’eau. Comment décrire le sentiment d’un spectateur qui se sent humilié, voir giflé par l’inanité du propos d’un film étendu plus de 3h durant ? Le premier avatar était une surprise et un événement, l’opus deux, treize ans plus tard, reprend les mêmes personnages, tous et leurs enfants, ressuscités et nouveaux nés, pour livrer un mauvais film de guerre, bruyant, mal monté, avec des axes narratifs baclés, des raccourcis répétant les situations du premier opus. On y voit jouer des scènes resucées de Titanic, à l’autocitation sans génie. La magie, la science-fiction, les personnages sont pilés dans une caricature, où la seule option est la violence et la mort. De nombreuses pistes de variations et des richesses de scènes auraient pu être exploitées : la société de vieux terriens tyrans cherchant l’immortalité au prix de la vie et dans l’envahissement d’un territoire entier, par exemple. Tout est triste, violent, geignard et décevant. Quel dommage."
2.5,2022-12-27,"Un film magnifique visuellement. Du pur spectacle technologique. Pour le reste, il n'y a absolument rien de surprenant. Tout est extrêmement prévisible. On se retrouve avec les méchants humains contre les gentils naavis dans une histoire sans grand intérêt. En résumé : un régal pour les rétines mais pas un bon film."
2.0,2022-12-18,"2 étoiles ...ça veut dire ...pas terrible ...je me pose une question ...on est tous d'accord pour dire que le scénario de ce film est inexistant ,mais que le budget aurait pu permettre un des meilleurs scénaristes, non ? J'en déduis que nous sommes des abrutis ...ha une autre question ,et pas des moindres ,dans ce scénario ,je n'ai pas compris où sont passés tout les guerriers gentils ? Ils attaquent puis plus personne ...juste la pauvre famille héroïne contre tous les méchants ...bon ,j'en ai déduis qu'ils sont partir dormir ....oui ou non ?"
